Namespace(annpath='train.json', bs=32, clip_len=16, cuda=True, dataparallel=True, emb_init='../wordvectors/glove.840B.300d-char.txt', embedding_size=300, feature_size=8192, framepath='frames', ft_begin_index=0, imsize=224, log_every=10, lr=0.0001, lstm_memory=512, lstm_pretrain_ep=0, lstm_stacks=1, manual_seed=1, max_epochs=1000, max_seqlen=30, meta_path='videometa_train.json', mode='train', model_path='../models', modeldepth=18, modelname='resnet', momentum=0.9, n_classes=400, n_cpu=8, n_finetune_classes=400, norm_value=1, num_layers=18, patience=10, pretrain_path='../models/resnet-18-kinetics.pth', resnet_shortcut='A', resnext_cardinality=32, rnnmethod='LSTM', root_path='/ssd1/dsets/activitynet_captions', sample_duration=16, sample_size=112, start_from_ep=0, token_level=False, vocabpath='vocab.json', wide_resnet_k=2)
loaded dictionary from /ssd1/dsets/activitynet_captions/vocab.json
dictionary length: 11181 words
succesfully initialized embeddings from ../wordvectors/glove.840B.300d-char.txt
using 4 gpus...
# of params in model : 46450405
start decoder pretraining, doing for 0 epochs
start training
iter 000010/000283 | nll loss: 9.3273 | 1.7958s per loop
iter 000270/000283 | nll loss: 7.2768 | 0.7372s per loop
iter 000280/000283 | nll loss: 7.2082 | 0.6923s per loop
epoch 0266/1000 done, loss: 7.233704
saved encoder model to ../models/resnet_18/b032_s224_l016/ep0266.ckpt
saved decoder model to ../models/LSTM_fine/b032_s224_l016/ep0266.ckpt
iter 000010/000283 | nll loss: 7.3269 | 1.0787s per loop
iter 000020/000283 | nll loss: 7.1686 | 0.7071s per loop
iter 000030/000283 | nll loss: 7.4483 | 0.7570s per loop
iter 000040/000283 | nll loss: 7.4084 | 0.7329s per loop
iter 000050/000283 | nll loss: 7.2805 | 0.7583s per loop
iter 000060/000283 | nll loss: 7.2625 | 0.6644s per loop
iter 000070/000283 | nll loss: 7.1395 | 0.6990s per loop
iter 000080/000283 | nll loss: 7.2862 | 0.6464s per loop
iter 000090/000283 | nll loss: 7.4005 | 0.7314s per loop
iter 000100/000283 | nll loss: 7.2686 | 0.7654s per loop
iter 000110/000283 | nll loss: 7.3975 | 0.6859s per loop
iter 000120/000283 | nll loss: 7.2923 | 0.7197s per loop
iter 000130/000283 | nll loss: 7.1113 | 0.7530s per loop
iter 000140/000283 | nll loss: 7.0941 | 0.6760s per loop
iter 000150/000283 | nll loss: 7.1180 | 0.7308s per loop
iter 000160/000283 | nll loss: 7.2135 | 0.6796s per loop
iter 000170/000283 | nll loss: 7.0808 | 0.7018s per loop
iter 000180/000283 | nll loss: 7.3407 | 0.7116s per loop
iter 000190/000283 | nll loss: 7.4225 | 0.6872s per loop
iter 000200/000283 | nll loss: 7.2813 | 0.7646s per loop
iter 000210/000283 | nll loss: 7.2303 | 0.8156s per loop
iter 000220/000283 | nll loss: 7.0975 | 0.7679s per loop
iter 000230/000283 | nll loss: 7.2292 | 0.7678s per loop
iter 000240/000283 | nll loss: 7.4692 | 0.7129s per loop
iter 000250/000283 | nll loss: 7.2611 | 0.6807s per loop
iter 000260/000283 | nll loss: 7.1199 | 0.6974s per loop
iter 000270/000283 | nll loss: 7.2020 | 0.7330s per loop
iter 000280/000283 | nll loss: 7.1333 | 0.6244s per loop
epoch 0267/1000 done, loss: 7.349335
saved encoder model to ../models/resnet_18/b032_s224_l016/ep0267.ckpt
saved decoder model to ../models/LSTM_fine/b032_s224_l016/ep0267.ckpt
iter 000010/000283 | nll loss: 7.3854 | 1.1281s per loop
iter 000020/000283 | nll loss: 7.1618 | 0.7349s per loop
iter 000030/000283 | nll loss: 6.9903 | 0.7394s per loop
iter 000040/000283 | nll loss: 7.3088 | 0.6720s per loop
iter 000050/000283 | nll loss: 7.1483 | 0.7137s per loop
iter 000060/000283 | nll loss: 7.3890 | 0.6830s per loop
iter 000070/000283 | nll loss: 7.6932 | 0.6885s per loop
iter 000080/000283 | nll loss: 7.4848 | 0.6742s per loop
iter 000090/000283 | nll loss: 7.5925 | 0.6842s per loop
iter 000100/000283 | nll loss: 6.8854 | 0.6812s per loop
iter 000110/000283 | nll loss: 7.4707 | 0.6922s per loop
iter 000120/000283 | nll loss: 7.2389 | 0.7205s per loop
iter 000130/000283 | nll loss: 7.1546 | 0.7082s per loop
iter 000140/000283 | nll loss: 7.1277 | 0.6873s per loop
iter 000150/000283 | nll loss: 7.2696 | 0.6794s per loop
iter 000160/000283 | nll loss: 7.1264 | 0.7155s per loop
iter 000170/000283 | nll loss: 7.3819 | 0.6861s per loop
iter 000180/000283 | nll loss: 7.3483 | 0.7106s per loop
iter 000190/000283 | nll loss: 7.3182 | 0.6764s per loop
iter 000200/000283 | nll loss: 7.4793 | 0.6747s per loop
iter 000210/000283 | nll loss: 7.3748 | 0.7156s per loop
iter 000220/000283 | nll loss: 7.4030 | 0.7260s per loop
iter 000230/000283 | nll loss: 7.0274 | 0.6991s per loop
iter 000240/000283 | nll loss: 7.1660 | 0.7146s per loop
iter 000250/000283 | nll loss: 7.2012 | 0.6685s per loop
iter 000260/000283 | nll loss: 7.2796 | 0.6631s per loop
iter 000270/000283 | nll loss: 7.2361 | 0.7089s per loop
iter 000280/000283 | nll loss: 7.1197 | 0.6398s per loop
epoch 0268/1000 done, loss: 7.371795
saved encoder model to ../models/resnet_18/b032_s224_l016/ep0268.ckpt
saved decoder model to ../models/LSTM_fine/b032_s224_l016/ep0268.ckpt
iter 000010/000283 | nll loss: 7.0943 | 1.1101s per loop
iter 000020/000283 | nll loss: 7.2568 | 0.7540s per loop
iter 000030/000283 | nll loss: 7.2849 | 0.7129s per loop
iter 000040/000283 | nll loss: 7.3874 | 0.6760s per loop
iter 000050/000283 | nll loss: 7.3801 | 0.7217s per loop
iter 000060/000283 | nll loss: 7.2919 | 0.7195s per loop
iter 000070/000283 | nll loss: 7.2866 | 0.7461s per loop
iter 000080/000283 | nll loss: 7.1997 | 0.7556s per loop
iter 000090/000283 | nll loss: 7.1986 | 0.6959s per loop
iter 000100/000283 | nll loss: 7.3369 | 0.6759s per loop
iter 000110/000283 | nll loss: 7.1731 | 0.6716s per loop
iter 000120/000283 | nll loss: 7.0774 | 0.7360s per loop
iter 000130/000283 | nll loss: 7.3044 | 0.7246s per loop
iter 000140/000283 | nll loss: 7.3005 | 0.6921s per loop
iter 000150/000283 | nll loss: 7.4297 | 0.6521s per loop
iter 000160/000283 | nll loss: 7.3796 | 0.7475s per loop
iter 000170/000283 | nll loss: 7.4266 | 0.7678s per loop
iter 000180/000283 | nll loss: 7.3228 | 0.6991s per loop
iter 000190/000283 | nll loss: 7.2579 | 0.7166s per loop
iter 000200/000283 | nll loss: 7.1617 | 0.6939s per loop
iter 000210/000283 | nll loss: 7.3249 | 0.7123s per loop
iter 000220/000283 | nll loss: 7.1814 | 0.6883s per loop
iter 000230/000283 | nll loss: 7.3129 | 0.7360s per loop
iter 000240/000283 | nll loss: 7.2084 | 0.7263s per loop
iter 000250/000283 | nll loss: 7.1977 | 0.6600s per loop
iter 000260/000283 | nll loss: 7.1572 | 0.6661s per loop
iter 000270/000283 | nll loss: 7.2397 | 0.6721s per loop
iter 000280/000283 | nll loss: 7.3225 | 0.6359s per loop
epoch 0269/1000 done, loss: 7.253683
saved encoder model to ../models/resnet_18/b032_s224_l016/ep0269.ckpt
saved decoder model to ../models/LSTM_fine/b032_s224_l016/ep0269.ckpt
iter 000010/000283 | nll loss: 7.4534 | 1.0670s per loop
iter 000020/000283 | nll loss: 7.3711 | 0.6975s per loop
iter 000030/000283 | nll loss: 7.3316 | 0.6806s per loop
iter 000040/000283 | nll loss: 7.2358 | 0.6904s per loop
iter 000050/000283 | nll loss: 7.3211 | 0.7111s per loop
iter 000060/000283 | nll loss: 7.1615 | 0.7123s per loop
iter 000070/000283 | nll loss: 7.2302 | 0.6940s per loop
iter 000080/000283 | nll loss: 7.1554 | 0.7035s per loop
iter 000090/000283 | nll loss: 7.5771 | 0.6943s per loop
iter 000100/000283 | nll loss: 7.3907 | 0.7311s per loop
iter 000110/000283 | nll loss: 7.1187 | 0.6775s per loop
iter 000120/000283 | nll loss: 7.1743 | 0.6938s per loop
iter 000130/000283 | nll loss: 7.2356 | 0.6709s per loop
iter 000140/000283 | nll loss: 7.3367 | 0.6686s per loop
iter 000150/000283 | nll loss: 7.0665 | 0.6666s per loop
iter 000160/000283 | nll loss: 7.0095 | 0.7079s per loop
iter 000170/000283 | nll loss: 7.0626 | 0.6983s per loop
iter 000180/000283 | nll loss: 7.2446 | 0.6666s per loop
iter 000190/000283 | nll loss: 7.2928 | 0.6827s per loop
iter 000200/000283 | nll loss: 7.3045 | 0.6653s per loop
iter 000210/000283 | nll loss: 7.1587 | 0.6673s per loop
iter 000220/000283 | nll loss: 7.3751 | 0.6774s per loop
iter 000230/000283 | nll loss: 7.1585 | 0.7385s per loop
iter 000240/000283 | nll loss: 7.3676 | 0.7455s per loop
iter 000250/000283 | nll loss: 7.3892 | 0.7422s per loop
iter 000260/000283 | nll loss: 7.0769 | 0.7262s per loop
iter 000270/000283 | nll loss: 7.1623 | 0.6932s per loop
iter 000280/000283 | nll loss: 7.3344 | 0.6280s per loop
epoch 0270/1000 done, loss: 7.384419
saved encoder model to ../models/resnet_18/b032_s224_l016/ep0270.ckpt
saved decoder model to ../models/LSTM_fine/b032_s224_l016/ep0270.ckpt
iter 000010/000283 | nll loss: 7.1486 | 1.0685s per loop
iter 000020/000283 | nll loss: 7.1501 | 0.7093s per loop
iter 000030/000283 | nll loss: 7.2265 | 0.7592s per loop
iter 000040/000283 | nll loss: 7.3534 | 0.7486s per loop
iter 000050/000283 | nll loss: 7.4979 | 0.6940s per loop
iter 000060/000283 | nll loss: 7.2536 | 0.6777s per loop
iter 000070/000283 | nll loss: 7.2805 | 0.6937s per loop
iter 000080/000283 | nll loss: 7.1823 | 0.6616s per loop
iter 000090/000283 | nll loss: 7.1199 | 0.6658s per loop
iter 000100/000283 | nll loss: 7.1991 | 0.7335s per loop
iter 000110/000283 | nll loss: 7.0502 | 0.7157s per loop
iter 000120/000283 | nll loss: 7.3183 | 0.7449s per loop
iter 000130/000283 | nll loss: 7.1276 | 0.6937s per loop
iter 000140/000283 | nll loss: 7.2816 | 0.6475s per loop
iter 000150/000283 | nll loss: 7.2213 | 0.6881s per loop
iter 000160/000283 | nll loss: 7.2975 | 0.6995s per loop
iter 000170/000283 | nll loss: 7.3625 | 0.7335s per loop
iter 000180/000283 | nll loss: 7.3926 | 0.6581s per loop
iter 000190/000283 | nll loss: 7.0536 | 0.7441s per loop
iter 000200/000283 | nll loss: 7.1124 | 0.7278s per loop
iter 000210/000283 | nll loss: 7.3332 | 0.6609s per loop
iter 000220/000283 | nll loss: 7.3266 | 0.6917s per loop
iter 000230/000283 | nll loss: 7.1545 | 0.7109s per loop
iter 000240/000283 | nll loss: 7.0423 | 0.7294s per loop
iter 000250/000283 | nll loss: 7.1500 | 0.6966s per loop
iter 000260/000283 | nll loss: 7.1483 | 0.7241s per loop
iter 000270/000283 | nll loss: 7.2474 | 0.6741s per loop
iter 000280/000283 | nll loss: 7.1234 | 0.6405s per loop
epoch 0271/1000 done, loss: 7.068529
saved encoder model to ../models/resnet_18/b032_s224_l016/ep0271.ckpt
saved decoder model to ../models/LSTM_fine/b032_s224_l016/ep0271.ckpt
iter 000010/000283 | nll loss: 7.4408 | 1.1145s per loop
iter 000020/000283 | nll loss: 7.3276 | 0.7001s per loop
iter 000030/000283 | nll loss: 7.2238 | 0.6981s per loop
iter 000040/000283 | nll loss: 7.3833 | 0.7214s per loop
iter 000050/000283 | nll loss: 7.2927 | 0.7354s per loop
iter 000060/000283 | nll loss: 7.1320 | 0.6929s per loop
iter 000070/000283 | nll loss: 7.2202 | 0.7183s per loop
iter 000080/000283 | nll loss: 7.2764 | 0.6908s per loop
iter 000090/000283 | nll loss: 7.4278 | 0.6379s per loop
iter 000100/000283 | nll loss: 7.1765 | 0.7435s per loop
iter 000110/000283 | nll loss: 7.3551 | 0.6707s per loop
iter 000120/000283 | nll loss: 7.1609 | 0.6936s per loop
iter 000130/000283 | nll loss: 7.3710 | 0.6683s per loop
iter 000140/000283 | nll loss: 7.1465 | 0.6747s per loop
iter 000150/000283 | nll loss: 7.4730 | 0.7547s per loop
iter 000160/000283 | nll loss: 7.4946 | 0.6592s per loop
iter 000170/000283 | nll loss: 7.2654 | 0.7070s per loop
iter 000180/000283 | nll loss: 7.3227 | 0.6792s per loop
iter 000190/000283 | nll loss: 7.1708 | 0.7158s per loop
iter 000200/000283 | nll loss: 7.2124 | 0.7496s per loop
iter 000210/000283 | nll loss: 7.2542 | 0.7161s per loop
iter 000220/000283 | nll loss: 7.1380 | 0.6890s per loop
iter 000230/000283 | nll loss: 6.9336 | 0.7008s per loop
iter 000240/000283 | nll loss: 7.1356 | 0.6864s per loop
iter 000250/000283 | nll loss: 7.4146 | 0.6779s per loop
iter 000260/000283 | nll loss: 7.2685 | 0.6854s per loop
iter 000270/000283 | nll loss: 7.2745 | 0.6634s per loop
iter 000280/000283 | nll loss: 7.2454 | 0.6315s per loop
epoch 0272/1000 done, loss: 7.400839
saved encoder model to ../models/resnet_18/b032_s224_l016/ep0272.ckpt
saved decoder model to ../models/LSTM_fine/b032_s224_l016/ep0272.ckpt
iter 000010/000283 | nll loss: 7.2150 | 1.0328s per loop
iter 000020/000283 | nll loss: 7.2332 | 0.6968s per loop
iter 000030/000283 | nll loss: 7.3238 | 0.7427s per loop
iter 000040/000283 | nll loss: 7.4018 | 0.6666s per loop
iter 000050/000283 | nll loss: 7.3141 | 0.7127s per loop
iter 000060/000283 | nll loss: 7.3420 | 0.7130s per loop
iter 000070/000283 | nll loss: 7.1673 | 0.7398s per loop
iter 000080/000283 | nll loss: 7.3497 | 0.7163s per loop
iter 000090/000283 | nll loss: 7.0895 | 0.6920s per loop
iter 000100/000283 | nll loss: 7.3584 | 0.6961s per loop
iter 000110/000283 | nll loss: 7.2471 | 0.6711s per loop
iter 000120/000283 | nll loss: 7.0936 | 0.6937s per loop
iter 000130/000283 | nll loss: 7.1765 | 0.6854s per loop
iter 000140/000283 | nll loss: 7.2715 | 0.6801s per loop
iter 000150/000283 | nll loss: 7.3073 | 0.7079s per loop
iter 000160/000283 | nll loss: 7.3153 | 0.7192s per loop
iter 000170/000283 | nll loss: 7.3085 | 0.7093s per loop
iter 000180/000283 | nll loss: 7.6032 | 0.6884s per loop
iter 000190/000283 | nll loss: 7.4349 | 0.7178s per loop
iter 000200/000283 | nll loss: 7.3045 | 0.6992s per loop
iter 000210/000283 | nll loss: 7.3918 | 0.6673s per loop
iter 000220/000283 | nll loss: 7.3487 | 0.7014s per loop
iter 000230/000283 | nll loss: 7.0909 | 0.6780s per loop
iter 000240/000283 | nll loss: 7.1037 | 0.6593s per loop
iter 000250/000283 | nll loss: 7.1990 | 0.6851s per loop
iter 000260/000283 | nll loss: 7.0556 | 0.6723s per loop
iter 000270/000283 | nll loss: 7.4246 | 0.6527s per loop
iter 000280/000283 | nll loss: 7.0936 | 0.6296s per loop
epoch 0273/1000 done, loss: 7.444325
saved encoder model to ../models/resnet_18/b032_s224_l016/ep0273.ckpt
saved decoder model to ../models/LSTM_fine/b032_s224_l016/ep0273.ckpt
iter 000010/000283 | nll loss: 7.0481 | 1.0608s per loop
iter 000020/000283 | nll loss: 7.1868 | 0.6909s per loop
iter 000030/000283 | nll loss: 7.1982 | 0.6835s per loop
iter 000040/000283 | nll loss: 6.9786 | 0.7184s per loop
iter 000050/000283 | nll loss: 7.1635 | 0.7022s per loop
iter 000060/000283 | nll loss: 7.1803 | 0.6959s per loop
iter 000070/000283 | nll loss: 7.0298 | 0.6639s per loop
iter 000080/000283 | nll loss: 7.2768 | 0.7002s per loop
iter 000090/000283 | nll loss: 7.2048 | 0.7022s per loop
iter 000100/000283 | nll loss: 7.3470 | 0.6946s per loop
iter 000110/000283 | nll loss: 7.4000 | 0.6526s per loop
iter 000120/000283 | nll loss: 7.0719 | 0.6867s per loop
iter 000130/000283 | nll loss: 7.1756 | 0.6892s per loop
iter 000140/000283 | nll loss: 7.3197 | 0.6817s per loop
iter 000150/000283 | nll loss: 7.1596 | 0.6858s per loop
iter 000160/000283 | nll loss: 7.4307 | 0.6772s per loop
iter 000170/000283 | nll loss: 7.4404 | 0.6966s per loop
iter 000180/000283 | nll loss: 7.1504 | 0.6779s per loop
iter 000190/000283 | nll loss: 7.2892 | 0.6601s per loop
iter 000200/000283 | nll loss: 7.2660 | 0.6944s per loop
iter 000210/000283 | nll loss: 7.2252 | 0.6445s per loop
iter 000220/000283 | nll loss: 7.2944 | 0.7125s per loop
iter 000230/000283 | nll loss: 7.4564 | 0.7274s per loop
iter 000240/000283 | nll loss: 7.3531 | 0.7725s per loop
iter 000250/000283 | nll loss: 7.4527 | 0.6731s per loop
iter 000260/000283 | nll loss: 7.3204 | 0.6994s per loop
iter 000270/000283 | nll loss: 7.3952 | 0.6710s per loop
iter 000280/000283 | nll loss: 7.1245 | 0.6069s per loop
epoch 0274/1000 done, loss: 7.342655
saved encoder model to ../models/resnet_18/b032_s224_l016/ep0274.ckpt
saved decoder model to ../models/LSTM_fine/b032_s224_l016/ep0274.ckpt
iter 000010/000283 | nll loss: 7.3709 | 1.1101s per loop
iter 000020/000283 | nll loss: 7.2882 | 0.6856s per loop
iter 000030/000283 | nll loss: 7.3459 | 0.7048s per loop
iter 000040/000283 | nll loss: 7.3481 | 0.6667s per loop
iter 000050/000283 | nll loss: 7.0856 | 0.7441s per loop
iter 000060/000283 | nll loss: 7.3811 | 0.7154s per loop
iter 000070/000283 | nll loss: 7.4168 | 0.7635s per loop
iter 000080/000283 | nll loss: 7.3337 | 0.7625s per loop
iter 000090/000283 | nll loss: 7.2224 | 0.6810s per loop
iter 000100/000283 | nll loss: 7.3127 | 0.6765s per loop
iter 000110/000283 | nll loss: 7.3805 | 0.7335s per loop
iter 000120/000283 | nll loss: 7.4362 | 0.7075s per loop
iter 000130/000283 | nll loss: 7.3598 | 0.7062s per loop
iter 000140/000283 | nll loss: 7.3693 | 0.7135s per loop
iter 000150/000283 | nll loss: 7.3391 | 0.6939s per loop
iter 000160/000283 | nll loss: 7.2688 | 0.6795s per loop
iter 000170/000283 | nll loss: 7.3178 | 0.6781s per loop
iter 000180/000283 | nll loss: 7.2401 | 0.6964s per loop
iter 000190/000283 | nll loss: 7.3007 | 0.7184s per loop
iter 000200/000283 | nll loss: 7.1962 | 0.6838s per loop
iter 000210/000283 | nll loss: 7.2629 | 0.6931s per loop
iter 000220/000283 | nll loss: 7.3872 | 0.7064s per loop
iter 000230/000283 | nll loss: 7.3448 | 0.7034s per loop
iter 000240/000283 | nll loss: 7.1374 | 0.7127s per loop
iter 000250/000283 | nll loss: 7.2709 | 0.6957s per loop
iter 000260/000283 | nll loss: 7.2903 | 0.7387s per loop
iter 000270/000283 | nll loss: 7.5640 | 0.7355s per loop
iter 000280/000283 | nll loss: 7.2561 | 0.6504s per loop
epoch 0275/1000 done, loss: 7.405839
saved encoder model to ../models/resnet_18/b032_s224_l016/ep0275.ckpt
saved decoder model to ../models/LSTM_fine/b032_s224_l016/ep0275.ckpt
iter 000010/000283 | nll loss: 7.3400 | 1.0403s per loop
iter 000020/000283 | nll loss: 7.3068 | 0.6692s per loop
iter 000030/000283 | nll loss: 7.3293 | 0.6882s per loop
iter 000040/000283 | nll loss: 7.0240 | 0.6619s per loop
iter 000050/000283 | nll loss: 7.1427 | 0.6844s per loop
iter 000060/000283 | nll loss: 7.2475 | 0.6922s per loop
iter 000070/000283 | nll loss: 7.3820 | 0.6804s per loop
iter 000080/000283 | nll loss: 7.3341 | 0.6624s per loop
iter 000090/000283 | nll loss: 7.1468 | 0.6994s per loop
iter 000100/000283 | nll loss: 7.1052 | 0.7126s per loop
iter 000110/000283 | nll loss: 7.2001 | 0.6755s per loop
iter 000120/000283 | nll loss: 7.2671 | 0.6854s per loop
iter 000130/000283 | nll loss: 7.4140 | 0.7199s per loop
iter 000140/000283 | nll loss: 7.3101 | 0.7161s per loop
iter 000150/000283 | nll loss: 7.2030 | 0.6955s per loop
iter 000160/000283 | nll loss: 7.3459 | 0.6960s per loop
iter 000170/000283 | nll loss: 7.1876 | 0.7013s per loop
iter 000180/000283 | nll loss: 7.2770 | 0.7268s per loop
iter 000190/000283 | nll loss: 7.3713 | 0.7413s per loop
iter 000200/000283 | nll loss: 7.2756 | 0.7102s per loop
iter 000210/000283 | nll loss: 7.4592 | 0.7003s per loop
iter 000220/000283 | nll loss: 7.1918 | 0.6915s per loop
iter 000230/000283 | nll loss: 7.2330 | 0.6858s per loop
iter 000240/000283 | nll loss: 7.3522 | 0.6848s per loop
iter 000250/000283 | nll loss: 7.2860 | 0.6735s per loop
iter 000260/000283 | nll loss: 7.2027 | 0.6981s per loop
iter 000270/000283 | nll loss: 7.1164 | 0.7031s per loop
iter 000280/000283 | nll loss: 7.2378 | 0.6650s per loop
epoch 0276/1000 done, loss: 7.125006
saved encoder model to ../models/resnet_18/b032_s224_l016/ep0276.ckpt
saved decoder model to ../models/LSTM_fine/b032_s224_l016/ep0276.ckpt
iter 000010/000283 | nll loss: 7.3589 | 1.1284s per loop
iter 000020/000283 | nll loss: 7.4162 | 0.6849s per loop
iter 000030/000283 | nll loss: 7.2177 | 0.7207s per loop
iter 000040/000283 | nll loss: 7.0144 | 0.7074s per loop
iter 000050/000283 | nll loss: 7.3873 | 0.7361s per loop
iter 000060/000283 | nll loss: 6.9869 | 0.7066s per loop
iter 000070/000283 | nll loss: 7.2108 | 0.7108s per loop
iter 000080/000283 | nll loss: 7.4046 | 0.7001s per loop
iter 000090/000283 | nll loss: 7.2586 | 0.6771s per loop
iter 000100/000283 | nll loss: 7.4284 | 0.7315s per loop
iter 000110/000283 | nll loss: 7.4324 | 0.7077s per loop
iter 000120/000283 | nll loss: 7.4853 | 0.7424s per loop
iter 000130/000283 | nll loss: 7.1347 | 0.7314s per loop
iter 000140/000283 | nll loss: 7.2928 | 0.6662s per loop
iter 000150/000283 | nll loss: 7.2893 | 0.6791s per loop
iter 000160/000283 | nll loss: 7.3115 | 0.6638s per loop
iter 000170/000283 | nll loss: 7.0773 | 0.6791s per loop
iter 000180/000283 | nll loss: 7.1403 | 0.7746s per loop
iter 000190/000283 | nll loss: 7.3013 | 0.7663s per loop
iter 000200/000283 | nll loss: 7.3905 | 0.6848s per loop
iter 000210/000283 | nll loss: 7.0234 | 0.6960s per loop
iter 000220/000283 | nll loss: 7.2130 | 0.6481s per loop
iter 000230/000283 | nll loss: 7.2760 | 0.7037s per loop
iter 000240/000283 | nll loss: 7.2307 | 0.6851s per loop
iter 000250/000283 | nll loss: 7.0438 | 0.6845s per loop
iter 000260/000283 | nll loss: 7.2796 | 0.6783s per loop
iter 000270/000283 | nll loss: 7.1197 | 0.7245s per loop
iter 000280/000283 | nll loss: 7.2615 | 0.6360s per loop
epoch 0277/1000 done, loss: 7.258163
saved encoder model to ../models/resnet_18/b032_s224_l016/ep0277.ckpt
saved decoder model to ../models/LSTM_fine/b032_s224_l016/ep0277.ckpt
iter 000010/000283 | nll loss: 7.3457 | 1.0895s per loop
iter 000020/000283 | nll loss: 7.3700 | 0.7005s per loop
iter 000030/000283 | nll loss: 7.5031 | 0.7241s per loop
iter 000040/000283 | nll loss: 7.4816 | 0.7098s per loop
iter 000050/000283 | nll loss: 7.2442 | 0.7497s per loop
iter 000060/000283 | nll loss: 7.2826 | 0.6783s per loop
iter 000070/000283 | nll loss: 7.3403 | 0.7060s per loop
iter 000080/000283 | nll loss: 7.2356 | 0.6545s per loop
iter 000090/000283 | nll loss: 7.2207 | 0.6461s per loop
iter 000100/000283 | nll loss: 7.2957 | 0.6956s per loop
iter 000110/000283 | nll loss: 7.2686 | 0.6753s per loop
iter 000120/000283 | nll loss: 7.2934 | 0.6847s per loop
iter 000130/000283 | nll loss: 7.0642 | 0.7120s per loop
iter 000140/000283 | nll loss: 7.2142 | 0.6936s per loop
iter 000150/000283 | nll loss: 7.4857 | 0.6632s per loop
iter 000160/000283 | nll loss: 7.2589 | 0.7219s per loop
iter 000170/000283 | nll loss: 7.1335 | 0.6852s per loop
iter 000180/000283 | nll loss: 7.4004 | 0.7139s per loop
iter 000190/000283 | nll loss: 7.3092 | 0.7013s per loop
iter 000200/000283 | nll loss: 7.2174 | 0.6979s per loop
iter 000210/000283 | nll loss: 7.3868 | 0.6987s per loop
